permno,ticker,company,position_type,months_held,avg_monthly_return,total_contribution,win_rate,avg_predicted_eps,avg_actual_eps,first_date,last_date,eps_prediction_error,eps_direction_correct
75070,INT,WORLD FUEL SVCS,SHORT,10,-0.02007721091000001,-0.2007721091000001,0.5,-20.670452248974733,0.624,2010-11-01,2011-09-01,21.294452248974732,False
82508,MYGN,MYRIAD GENETICS,SHORT,1,-0.0839886235,-0.0839886235,0.0,-22.25424679012465,0.26,2010-11-01,2010-11-01,22.514246790124652,False
79323,ALL,ALLSTATE CP,LONG,19,0.009404332315789474,0.178682314,0.47368421052631576,16.340506284460165,2.998947368421052,2015-02-01,2022-04-01,13.341558916039112,True
79323,ALL,ALLSTATE CP,SHORT,2,-0.0281275322,-0.0562550644,0.5,-21.640194160111896,0.5,2010-11-01,2010-12-01,22.140194160111896,False
89960,KRO,KRONOS WORLDWIDE,SHORT,12,-0.02656216539166666,-0.31874598469999993,0.3333333333333333,-19.678999081476906,0.5775000000000001,2010-11-01,2011-10-01,20.256499081476907,False
91350,CTCM,CTC MEDIA INC,SHORT,9,0.09596632032222223,0.8636968829,0.7777777777777778,-22.571789201768162,0.31555555555555553,2010-11-01,2011-09-01,22.887344757323717,False
75182,PII,POLARIS INDS INC,LONG,4,0.0144309062,0.0577236248,0.5,15.709994758059839,0.9937499999999999,2010-12-01,2012-12-01,14.716244758059839,True
53613,MU,MICRON TECH,LONG,4,0.1065043408,0.4260173632,1.0,20.76980049360901,-0.25749999999999995,2010-12-01,2023-03-01,21.02730049360901,False
92421,SD,SANDRIDGE ENERGY,SHORT,11,-0.08011165840000002,-0.8812282424000002,0.45454545454545453,-17.027928113944814,-0.026363636363636367,2010-12-01,2013-05-01,17.001564477581177,True
80543,SSCC,SMURFIT-STONE,SHORT,1,-0.0710297393,-0.0710297393,0.0,-21.810811672511534,0.62,2010-12-01,2010-12-01,22.430811672511535,False
59459,TRV,TRAVELERS COS IN,LONG,58,0.013852040593103446,0.8034183543999999,0.6206896551724138,16.066016599844048,2.293965517241379,2011-01-01,2022-03-01,13.772051082602669,True
24010,ETR,ENTERGY CP,LONG,18,-0.002319695005555556,-0.04175451010000001,0.5,17.10892648428689,1.6822222222222218,2011-01-01,2015-11-01,15.426704262064668,True
89565,CMCSK,COMCAST CORP,LONG,42,0.01657623753095238,0.6962019763,0.6428571428571429,17.854623717024634,0.6123809523809525,2011-01-01,2015-10-01,17.24224276464368,True
84373,DGX,QUEST DIAGNOSTIC,LONG,14,0.013676748399999999,0.1914744776,0.5714285714285714,16.617429796847507,1.5607142857142857,2011-01-01,2022-12-01,15.056715511133222,True
88845,AET,AETNA INC,LONG,8,0.0443242800625,0.3545942405,0.75,17.069610726311303,1.20375,2011-01-01,2011-12-01,15.865860726311304,True
19393,BMY,BRISTOL-MYERS SQ,LONG,23,-0.022927695117391306,-0.5273369877,0.30434782608695654,18.264480381207992,1.8026086956521743,2011-01-01,2023-12-01,16.461871685555817,True
17005,CVS,CVS CAREMARK COR,LONG,102,0.007161101393137255,0.7304323421,0.5,16.622324965246875,1.5600980392156865,2011-01-01,2023-01-01,15.062226926031189,True
60687,AFG,AMERN FINL GP,LONG,16,0.015908815031250002,0.25454104050000004,0.75,15.943693101712004,0.978125,2011-01-01,2015-05-01,14.965568101712003,True
77274,GILD,GILEAD SCIENCES,LONG,22,0.04065790250454546,0.8944738551,0.6818181818181818,17.577357751286307,0.7768181818181819,2011-01-01,2022-10-01,16.800539569468125,True
17778,BRK.A,BERKSHIRE HATHAW,LONG,121,0.008498073754545454,1.0282669243,0.5371900826446281,20.13264265351752,3534.534173553719,2011-01-01,2023-10-01,3514.4015309002016,True
49154,TGT,TARGET CORP,LONG,60,0.001709058465000001,0.10254350790000007,0.4666666666666667,15.365233898129768,1.6948333333333336,2011-01-01,2022-11-01,13.670400564796434,True
52695,GWW,WW GRAINGER,LONG,4,-0.027891352,-0.111565408,0.0,13.950972288393292,2.615,2011-01-01,2016-07-01,11.335972288393291,True
27633,R,RYDER SYS,LONG,4,-0.006468675649999998,-0.025874702599999994,0.5,15.357909216619813,0.875,2011-01-01,2018-06-01,14.482909216619813,True
82307,DVA,DAVITA INC,LONG,18,-0.006993629722222222,-0.125885335,0.5,14.696349431531454,0.7494444444444446,2011-01-01,2018-05-01,13.94690498708701,True
15720,EIX,EDISON INTL,LONG,17,0.019010019700000002,0.3231703349,0.5882352941176471,14.495286926605921,0.8505882352941176,2011-01-01,2016-02-01,13.644698691311802,True
77606,KSS,KOHLS CORP,LONG,38,0.013790739671052633,0.5240481075000001,0.5526315789473685,15.64124576183585,1.1421052631578947,2011-01-01,2016-08-01,14.499140498677955,True
22840,SLE,SARA LEE CP,LONG,1,-0.030939572,-0.030939572,0.0,15.396674644638992,1.2,2011-01-01,2011-01-01,14.196674644638993,True
88992,GEN,GENON ENERGY,SHORT,10,0.046258703979999996,0.4625870398,0.6,-17.666583474222612,-0.05300000000000001,2011-01-01,2012-01-01,17.61358347422261,True
10375,TCB,TCF FINL CP MN,SHORT,2,0.0312918906,0.0625837812,0.5,-14.936977600940537,0.195,2011-01-01,2011-07-01,15.131977600940537,False
87299,AKAM,AKAMAI TECH,SHORT,1,-0.0268925706,-0.0268925706,0.0,-16.080179759056772,0.4,2011-01-01,2011-01-01,16.48017975905677,False
87390,FNSR,FINISAR CORP,SHORT,4,-0.08755002070000001,-0.35020008280000003,0.25,-15.76722798988314,0.4,2011-01-01,2011-05-01,16.167227989883138,False
66800,AIG,AMERN INTL GROUP,LONG,13,-0.019596965646153843,-0.2547605534,0.3076923076923077,18.24222565724526,1.0461538461538462,2016-01-01,2023-08-01,17.196071811091414,True
66800,AIG,AMERN INTL GROUP,SHORT,4,0.10258951300000001,0.41035805200000003,1.0,-16.613092143788762,-7.449999999999999,2011-01-01,2011-04-01,9.163092143788763,True
35167,FMER,FIRSTMERIT CP,SHORT,1,0.074380001,0.074380001,1.0,-17.199421829681196,0.25,2011-01-01,2011-01-01,17.449421829681196,False
87267,BLK,BLACKROCK INC,LONG,12,0.023823199066666665,0.2858783888,0.5833333333333334,17.24829226630581,9.792499999999999,2021-01-01,2021-12-01,7.455792266305812,True
87267,BLK,BLACKROCK INC,SHORT,16,-0.016371753743750002,-0.26194805990000003,0.375,-15.480250237410832,3.270625,2011-01-01,2013-05-01,18.75087523741083,False
32651,HL,HECLA MINING,SHORT,7,0.03258462818571429,0.22809239730000003,0.5714285714285714,-16.82093545090201,0.11142857142857143,2011-01-01,2023-01-01,16.93236402233058,False
93132,FTNT,FORTINET INC,SHORT,36,-0.024708800313888887,-0.8895168112999999,0.3611111111111111,-18.44918150365,0.024111111111111114,2011-01-01,2015-05-01,18.47329261476111,False
93152,CIE,COBALT INT,SHORT,34,-0.034952567270588236,-1.1883872872,0.47058823529411764,-24.960760414208693,-1.6279411764705882,2011-01-01,2015-05-01,23.332819237738104,True
67467,BIG,BIG LOTS INC,LONG,3,0.011670773433333318,0.035012320299999955,0.3333333333333333,14.912091425938952,0.7266666666666666,2011-02-01,2012-08-01,14.185424759272285,True
32986,ATO,ATMOS ENERGY CP,LONG,2,0.0279659441,0.0559318882,1.0,15.191069088106154,1.35,2011-02-01,2011-03-01,13.841069088106154,True
89301,GME,GAMESTOP CORP,LONG,9,0.05769665012222222,0.5192698511,0.6666666666666666,16.069345713920598,0.2036111111111111,2011-02-01,2015-10-01,15.865734602809486,True
89301,GME,GAMESTOP CORP,SHORT,11,0.06446900125454545,0.7091590138,0.6363636363636364,-16.820458203346575,-0.17931818181818182,2021-08-01,2023-11-01,16.641140021528393,True
57568,BLL,BALL CP,LONG,30,0.024728298240000002,0.7418489472,0.7,16.179275266660717,0.3861666666666667,2011-02-01,2014-12-01,15.793108599994051,True
79698,IT,GARTNER,LONG,25,0.041123262619999996,1.0280815655,0.76,15.012928846044103,0.47279999999999994,2011-02-01,2015-11-01,14.540128846044103,True
25582,HRS,HARRIS CP,LONG,15,0.02820031248666667,0.42300468730000007,0.7333333333333333,15.28366798293185,1.184,2011-02-01,2014-04-01,14.09966798293185,True
11891,MGM,MGM RESORTS INTE,SHORT,4,0.03849227685000001,0.15396910740000003,0.75,-16.246351879237224,-0.1,2011-02-01,2011-09-01,16.146351879237223,True
76614,REGN,REGENERON PHARMA,LONG,6,0.02218137835,0.1330882701,0.5,22.025222982463603,11.808333333333335,2022-08-01,2023-11-01,10.216889649130268,True
76614,REGN,REGENERON PHARMA,SHORT,22,-0.0916060528,-2.0153331616,0.2727272727272727,-15.838352965460263,0.21954545454545454,2011-02-01,2014-08-01,16.057898420005717,False
26382,MEE,MASSEY ENERGY,SHORT,1,-0.0073769524,-0.0073769524,0.0,-17.35705571091848,0.05,2011-02-01,2011-02-01,17.40705571091848,False
45306,IDCC,INTERDIGITAL INC,SHORT,10,0.0349116034,0.34911603399999996,0.5,-20.156358672080156,1.2570000000000001,2011-02-01,2017-03-01,21.413358672080157,False
91485,RVBD,RIVERBED TECHNOL,SHORT,21,0.01726452696190476,0.36255506619999994,0.5714285714285714,-18.56513842972175,0.2323809523809524,2011-02-01,2012-10-01,18.797519382102703,False
46877,BCR,C R BARD,LONG,14,0.014176643842857144,0.19847301380000001,0.6428571428571429,18.02048203633445,1.5007142857142857,2011-03-01,2013-10-01,16.519767750620165,True
89399,ARO,AEROPOSTALE INC,LONG,1,-0.062551843,-0.062551843,0.0,15.995099108452685,0.2,2011-03-01,2011-03-01,15.795099108452685,True
76219,TRH,TRANSATLANTIC HL,LONG,1,-0.044474675,-0.044474675,0.0,15.101010946261392,-3.61,2011-03-01,2011-03-01,18.711010946261393,False
87056,BMRN,BIOMARIN PHARMA,SHORT,51,-0.031746629164705886,-1.6190780874000001,0.3333333333333333,-18.00882271452017,-0.29549019607843136,2011-03-01,2015-12-01,17.71333251844174,True
85963,BRCM,BROADCOM CP CL A,SHORT,4,0.0301863866,0.1207455464,0.75,-15.004624146534098,0.735,2011-03-01,2011-08-01,15.739624146534098,False
81925,GTI,GRAFTECH INTL,SHORT,3,-0.027651094999999997,-0.08295328499999999,0.3333333333333333,-14.85949290450246,0.2733333333333334,2011-03-01,2011-10-01,15.132826237835793,False
91668,IPGP,IPG PHOTO,SHORT,3,-0.07907664833333333,-0.237229945,0.0,-14.09008714341133,0.6633333333333333,2011-03-01,2014-08-01,14.753420476744664,False
86783,PCLN,PRICELINE.COM,SHORT,7,0.009760567985714282,0.06832397589999997,0.7142857142857143,-13.165154093191436,9.764285714285716,2011-03-01,2015-03-01,22.929439807477152,False
76489,LUFK,LUFKIN INDS INC,SHORT,3,-0.046738329099999996,-0.14021498729999998,0.6666666666666666,-15.970795659767639,0.6133333333333334,2011-03-01,2011-12-01,16.584128993100972,False
72996,SF,STIFEL FINL CP,SHORT,1,-0.0005970038,-0.0005970038,0.0,-17.688075594073876,0.3467,2011-03-01,2011-03-01,18.034775594073874,False
63079,KEG,KEY ENERGY SERV,SHORT,7,0.050919597885714284,0.3564371852,0.42857142857142855,-16.193283090754175,10.642857142857142,2011-03-01,2011-09-01,26.836140233611317,False
81173,SWC,STILLWATER MININ,SHORT,2,0.022356675,0.04471335,1.0,-16.695908353000696,0.34,2011-03-01,2011-04-01,17.035908353000696,False
84624,ROVI,ROVI CORP,SHORT,9,0.025196225655555557,0.22676603090000003,0.7777777777777778,-17.812817541402367,0.6077777777777779,2011-03-01,2012-02-01,18.420595319180144,False
53225,WPO,WASH POST,LONG,6,-0.0218204208,-0.1309225248,0.5,16.58304823098626,6.308333333333333,2011-04-01,2011-11-01,10.274714897652927,True
61399,LOW,LOWES CO,LONG,100,0.016866180664,1.6866180664,0.6,15.210477839141609,1.2924,2011-04-01,2022-05-01,13.918077839141608,True
81222,RCII,RENT-A-CENTER,LONG,4,-0.008432968149999996,-0.03373187259999998,0.75,17.09990109544808,0.8075000000000001,2011-04-01,2012-06-01,16.292401095448078,True
90071,NRG,NRG ENERGY INC.,LONG,6,-0.05692397026666667,-0.3415438216,0.3333333333333333,17.686608975253982,-1.2533333333333334,2011-04-01,2022-12-01,18.939942308587316,False
86021,LLL,L-3 COMMUN HLDGS,LONG,16,0.01368497091875,0.2189595347,0.6875,16.207610187670365,2.1712499999999997,2011-04-01,2016-03-01,14.036360187670365,True
13856,PEP,PEPSICO INC,LONG,88,0.008355194720454545,0.7352571353999999,0.5795454545454546,15.746818493239157,1.4525000000000001,2011-04-01,2023-12-01,14.294318493239157,True
77610,PANL,UNIV DISPLAY,SHORT,51,-0.016861180205882356,-0.8599201905000001,0.45098039215686275,-20.858066402434478,0.44078431372549026,2011-04-01,2019-11-01,21.29885071615997,False
91971,VRUS,PHARMASSET,SHORT,7,-0.09524490012857144,-0.6667143009000001,0.14285714285714285,-51.35940825323894,-0.3092857142857143,2011-04-01,2011-10-01,51.050122538953225,True
56274,CAG,CONAGRA FOOD INC,LONG,4,-0.0020213969499999996,-0.008085587799999999,0.5,16.515558295649186,0.38,2011-05-01,2011-11-01,16.135558295649187,True
82486,ERIE,ERIE INDEMNITY,LONG,3,0.008564639033333333,0.025693917099999998,0.3333333333333333,16.43505504390539,0.87,2011-05-01,2011-07-01,15.56505504390539,True
82486,ERIE,ERIE INDEMNITY,SHORT,27,-0.008749545974074076,-0.23623774130000005,0.5555555555555556,-14.659704734492017,1.3244444444444443,2017-05-01,2020-04-01,15.98414917893646,False
62092,TMO,THERMO FISHER SC,LONG,80,0.013040374929999998,1.0432299943999999,0.6,16.693253959004917,4.327499999999999,2011-05-01,2023-12-01,12.365753959004918,True
92697,LPS,LENDER PROCESSIN,LONG,1,-0.093442075,-0.093442075,0.0,15.668050310550631,0.56,2011-05-01,2011-05-01,15.108050310550631,True
13928,COP,CONOCOPHILLIPS,LONG,40,-0.01186704582,-0.4746818328,0.475,16.931701714813443,1.54375,2011-05-01,2023-12-01,15.387951714813443,True
80557,MMR,MCMORAN EXPLOR,SHORT,7,0.04849664632857143,0.3394765243,0.7142857142857143,-15.710947105864616,-0.09857142857142856,2011-05-01,2013-01-01,15.612375677293187,True
92497,N,NETSUITE INC,SHORT,30,-0.03435577428,-1.0306732284,0.3,-19.50178542857283,0.053666666666666675,2011-05-01,2014-04-01,19.5554520952395,False
62148,CSX,CSX CP,LONG,34,0.024327265002941176,0.8271270101,0.6470588235294118,13.667129886121348,0.2638235294117647,2011-06-01,2020-09-01,13.403306356709583,True
90038,AIZ,ASSURANT INC,LONG,1,-0.019464752,-0.019464752,0.0,16.189181076189573,0.76,2011-06-01,2011-06-01,15.429181076189574,True
16678,KR,KROGER,LONG,22,0.03460907642272728,0.7613996813000001,0.7727272727272727,15.142915667222042,0.42204545454545456,2011-06-01,2019-02-01,14.720870212676587,True
66181,HD,HOME DEPOT INC,LONG,100,0.014630763377000002,1.4630763377000002,0.64,15.72936435190251,2.0345,2011-06-01,2023-05-01,13.69486435190251,True
93369,AH,ACCRETIVE HEALTH,SHORT,14,-0.021417396878571422,-0.2998435562999999,0.5,-18.66340462928675,0.095,2011-06-01,2023-04-01,18.758404629286748,False
79588,GMCR,GREEN MOUNTAIN C,SHORT,5,0.07194390832,0.3597195416,0.6,-16.486275378989983,0.526,2011-06-01,2011-12-01,17.012275378989983,False
88949,SGEN,SEATTLE GENETICS,SHORT,94,-0.02579771089893617,-2.4249848245,0.46808510638297873,-22.46251754336465,-0.24234042553191484,2011-06-01,2019-11-01,22.220177117832737,True
11850,XOM,EXXON MOBIL CORP,LONG,121,0.0033264127611570236,0.40249594409999984,0.5289256198347108,16.457959434147714,1.3798347107438018,2011-07-01,2023-12-01,15.078124723403912,True
38682,RRD,RR DONNELLEY,LONG,1,-0.040795568,-0.040795568,0.0,16.044789180830048,1.59,2011-07-01,2011-07-01,14.454789180830048,True
50278,URS,URS CP,LONG,4,-0.0031501053749999996,-0.012600421499999999,0.5,16.12378195066557,0.9275,2011-07-01,2011-11-01,15.19628195066557,True
82777,MSM,MSC INDUSTRIAL,LONG,1,0.0960961882,0.0960961882,1.0,12.33926966686004,1.07,2017-10-01,2017-10-01,11.26926966686004,True
82777,MSM,MSC INDUSTRIAL,SHORT,2,0.033439123,0.066878246,1.0,-13.523545417458603,0.93,2011-07-01,2011-08-01,14.453545417458603,False
67193,RBN,ROBBINS & MYERS,SHORT,2,0.045207586,0.090415172,1.0,-14.5067220455891,0.79,2011-07-01,2011-08-01,15.2967220455891,False
88331,CPHD,CEPHEID INC,SHORT,30,-0.015602183583333335,-0.46806550750000003,0.4,-16.381392377247828,-0.020666666666666667,2011-07-01,2015-05-01,16.36072571058116,True
93436,TSLA,TESLA MOTORS INC,SHORT,61,-0.05863170536721312,-3.5765340274,0.4262295081967213,-18.49545108326391,-0.024806557377049183,2011-07-01,2017-05-01,18.47064452588686,True
76684,HBHC,HANCOCK HLDG CO,SHORT,13,-0.0034942774230769216,-0.04542560649999998,0.3076923076923077,-17.83929955848013,0.5169230769230769,2011-07-01,2012-07-01,18.356222635403206,False
59328,INTC,INTEL CP,LONG,111,0.005360796598198197,0.5950484223999999,0.5585585585585585,16.956120308522642,0.8956756756756755,2011-08-01,2023-03-01,16.060444632846966,True
23887,FTR,FRONTIER COMM,LONG,4,-0.055256090199999996,-0.22102436079999999,0.25,16.540297837552757,0.825,2011-08-01,2011-11-01,15.715297837552757,True
17279,LO,LORILLARD INC,LONG,4,0.010401802125,0.0416072085,0.25,16.929958979563686,0.690025,2011-08-01,2013-12-01,16.239933979563688,True
71175,UNM,UNUM GROUP,LONG,2,0.0227695769,0.0455391538,0.5,14.24190329932686,0.815,2011-08-01,2015-02-01,13.426903299326861,True
86136,SRE,SEMPRA ENERGY,LONG,2,0.0128600135,0.025720027,0.5,15.209234021311227,0.61,2011-08-01,2011-09-01,14.599234021311227,True
93429,CBOE,CBOE HOLDINGS,SHORT,13,-0.026246393607692306,-0.3412031169,0.15384615384615385,-15.856529280295879,0.8607692307692306,2011-08-01,2018-03-01,16.71729851106511,False
12026,QLIK,QLIK TECHNOLOGIE,SHORT,20,0.0062138723500000026,0.12427744700000005,0.55,-23.47527238051417,0.032500000000000015,2011-08-01,2016-04-01,23.50777238051417,False
11999,MCP,MOLYCORP INC,SHORT,8,0.110498450425,0.8839876034,0.75,-25.29727224053461,0.455,2011-08-01,2012-04-01,25.75227224053461,False
76515,CVA,COVANTA HOLDING,LONG,1,-0.07034108,-0.07034108,0.0,15.27223880065142,0.24,2011-09-01,2011-09-01,15.03223880065142,True
76149,SWY,SAFEWAY INC,LONG,6,-0.010720440333333336,-0.06432264200000001,0.6666666666666666,14.784504721668542,0.21499999999999997,2011-09-01,2014-09-01,14.569504721668542,True
70308,ARG,AIRGAS INC,LONG,9,0.027287960833333333,0.24559164749999998,0.6666666666666666,15.448160739876942,1.1011111111111112,2011-09-01,2014-03-01,14.34704962876583,True
90657,PAY,VERIFONE SYSTEMS,SHORT,7,0.024195828757142854,0.16937080129999998,0.5714285714285714,-15.193289695544342,0.6342857142857142,2011-09-01,2012-10-01,15.827575409830056,False
78875,CREE,CREE INC,SHORT,19,-0.007263259689473684,-0.1380019341,0.3684210526315789,-14.172257797897123,0.17157894736842108,2011-09-01,2023-12-01,14.343836745265543,False
12052,GD,GEN DYNAMICS,LONG,2,0.07093886515,0.1418777303,1.0,16.386223415274234,1.925,2011-10-01,2011-12-01,14.461223415274233,True
79103,ORLY,O'REILLY AUTO,LONG,36,0.029476495258333332,1.0611538293,0.6944444444444444,18.131629517192422,2.698055555555556,2011-10-01,2023-04-01,15.433573961636867,True
83111,ALXN,ALEXION PHARM,SHORT,9,-0.03402760296666666,-0.30624842669999996,0.3333333333333333,-14.202516701379476,1.0255555555555556,2011-10-01,2015-10-01,15.228072256935032,False
86106,EEP,ENBRIDGE ENERGY,SHORT,2,-0.0259072393,-0.0518144786,0.5,-13.43139133073019,0.32,2011-10-01,2017-12-01,13.75139133073019,False
92296,ATHN,ATHENAHEALTH INC,SHORT,10,-0.02798398791,-0.2798398791,0.5,-13.871169182380811,0.255,2011-10-01,2013-11-01,14.126169182380812,False
78051,QCOR,QUESTCOR PHARM.,SHORT,14,-0.06359009514285714,-0.8902613319999999,0.42857142857142855,-15.638244133657041,1.395,2011-10-01,2014-07-01,17.033244133657043,False
92096,JAZZ,JAZZ PHARMA,SHORT,1,0.061204839,0.061204839,1.0,-23.830178964448915,0.94,2011-10-01,2011-10-01,24.770178964448917,False
90423,THRX,THERAVANCE,SHORT,28,-0.010036336267857143,-0.2810174155,0.5,-29.64046104247974,-0.44107142857142856,2011-10-01,2014-07-01,29.19938961390831,True
64311,NSC,NORFOLK SOUTHERN,LONG,25,0.020837245776,0.5209311444,0.64,13.443570021355029,2.0564,2011-11-01,2019-10-01,11.387170021355029,True
23660,CTAS,CINTAS CP,LONG,1,0.0351288132,0.0351288132,1.0,14.864941055564524,0.57,2011-11-01,2011-11-01,14.294941055564523,True
64961,QSII,QUALITY SYS INC,SHORT,1,0.091493227,0.091493227,1.0,-15.083226764586556,0.36,2011-11-01,2011-11-01,15.443226764586555,False
46077,AXE,ANIXTER INTL INC,SHORT,1,-0.0463452265,-0.0463452265,0.0,-15.999606215657725,1.43,2011-11-01,2011-11-01,17.429606215657724,False
31974,FCE.A,FOREST CITY,SHORT,2,0.02071883175,0.0414376635,0.5,-14.697257913688764,-0.45,2011-11-01,2012-03-01,14.247257913688765,True
92931,SWI,SOLARWINDS INC,SHORT,11,0.016803896199999998,0.18484285819999996,0.45454545454545453,-14.222027833905885,0.3936363636363636,2011-11-01,2014-08-01,14.61566419754225,False
91854,UFS,DOMTAR CORP,LONG,1,0.0226665009,0.0226665009,1.0,17.79809008192268,1.245,2011-12-01,2011-12-01,16.55309008192268,True
86899,LPNT,LIFEPOINT HOSP.,LONG,1,-0.053020597,-0.053020597,0.0,17.680273373761892,0.78,2011-12-01,2011-12-01,16.90027337376189,True
11081,DELL,DELL INC,LONG,11,-0.039221332381818186,-0.43143465620000004,0.2727272727272727,14.369693136933348,0.45454545454545453,2011-12-01,2012-11-01,13.915147682387893,True
90248,DPZ,DOMINOS PIZZA,LONG,22,0.035999920799999995,0.7919982575999999,0.7727272727272727,16.838920160039326,0.6445454545454544,2011-12-01,2014-12-01,16.19437470549387,True
76391,MRX,MEDICIS PHARMACE,SHORT,2,-0.011981194050000001,-0.023962388100000002,0.0,-16.07135954276947,0.52,2011-12-01,2012-10-01,16.59135954276947,False
92221,MELI,MERCADOLIBRE INC,SHORT,18,-0.027720496322222225,-0.49896893380000007,0.5555555555555556,-14.168479728090299,-0.5738888888888888,2011-12-01,2019-12-01,13.59459083920141,True
91463,CVLT,COMMVAULT SYS,SHORT,29,-0.0034868058999999968,-0.10111737109999991,0.4827586206896552,-19.235691247677103,0.4024137931034482,2011-12-01,2014-04-01,19.63810504078055,False
24459,PBI,PITNEY/BOWES,LONG,6,-0.035204818150000004,-0.2112289089,0.3333333333333333,13.55990459413686,0.5233333333333333,2012-01-01,2012-08-01,13.036571260803527,True
92602,PM,PHILIP MORRIS IN,LONG,78,0.004106570037179487,0.32031246290000004,0.5641025641025641,14.986638419590586,1.2784615384615383,2012-01-01,2021-07-01,13.708176881129047,True
32803,HFC,HOLLYFRONTIER CO,LONG,11,0.03900861603636364,0.42909477640000004,0.7272727272727273,14.682381313941924,1.8172727272727274,2012-01-01,2016-05-01,12.865108586669198,True
14593,AAPL,APPLE INC,LONG,92,0.029322583203260866,2.6976776546999996,0.6521739130434783,15.613696069219566,0.9416782608695652,2012-01-01,2023-12-01,14.67201780835,True
36468,SHW,SHERWIN-WMS,LONG,6,0.06619532093333332,0.3971719255999999,1.0,13.071954663818225,0.41111666666666674,2012-01-01,2014-12-01,12.660837997151559,True
43449,MCD,MCDONALDS CP,LONG,85,0.007871834684705882,0.6691059481999999,0.611764705882353,15.359839630089931,1.6024705882352936,2012-01-01,2023-12-01,13.757369041854638,True
80080,EMN,EASTMAN CHEMICAL,LONG,1,0.2882744074,0.2882744074,1.0,12.148775215827044,0.71,2012-01-01,2012-01-01,11.438775215827043,True
10107,MSFT,MICROSOFT,LONG,42,0.026795680697619045,1.1254185893,0.6428571428571429,17.0510715310261,2.222380952380953,2012-01-01,2023-12-01,14.828690578645148,True
28484,HES,HESS CORP,LONG,20,-0.005000737735000003,-0.10001475470000006,0.55,15.335334737356078,0.2885,2012-01-01,2015-10-01,15.046834737356079,True
87013,ARBA,ARIBA,SHORT,1,0.027777802,0.027777802,1.0,-12.670143586912424,0.23,2012-01-01,2012-01-01,12.900143586912424,False
88989,KMR,KINDER MORGAN,SHORT,17,-0.005667376511764709,-0.09634540070000004,0.47058823529411764,-14.922358322268437,0.48846470588235297,2012-01-01,2014-09-01,15.410823028150789,False
54148,PHM,PULTEGROUP INC,SHORT,30,-0.04801241342000002,-1.4403724026000004,0.26666666666666666,-15.308710226384632,0.264,2012-01-01,2014-10-01,15.57271022638463,False
79686,DECK,DECKERS OUTDOOR,SHORT,1,-0.0698689818,-0.0698689818,0.0,-15.25643587955368,3.18,2012-01-01,2012-01-01,18.43643587955368,False
84281,VPHM,VIROPHARMA INC,SHORT,5,0.05775149526000001,0.28875747630000004,0.6,-14.265670432545354,0.272,2012-01-01,2013-10-01,14.537670432545355,False
80918,ARIA,ARIAD PHARMACEUT,SHORT,20,0.04303053256,0.8606106512,0.4,-36.1592205485491,-0.338,2012-01-01,2016-10-01,35.8212205485491,True
92188,WBC,WABCO HOLDINGS I,LONG,13,0.0295255075,0.3838315975,0.8461538461538461,14.361611861050186,1.1192307692307693,2012-02-01,2013-04-01,13.242381091819416,True
27422,CLF,CLIFFS NATURAL R,LONG,2,-0.013228159250000003,-0.026456318500000006,0.5,13.007055572312872,0.85,2012-02-01,2012-03-01,12.157055572312872,True
27422,CLF,CLIFFS NATURAL R,SHORT,4,0.057410394775,0.2296415791,0.5,-19.80749259770268,0.15750000000000003,2013-08-01,2021-02-01,19.96499259770268,False
42550,NEU,NEWMARKET,LONG,3,0.013131002133333331,0.03939300639999999,0.6666666666666666,12.56087157578032,4.99,2012-02-01,2012-09-01,7.57087157578032,True
89393,NFLX,NETFLIX INC.,LONG,6,-0.022321065966666664,-0.1339263958,0.5,15.86920720255557,1.5159666666666667,2012-02-01,2023-12-01,14.353240535888903,True
89393,NFLX,NETFLIX INC.,SHORT,2,-0.10542283395,-0.2108456679,0.0,-12.90767373406146,0.07215,2013-08-01,2015-10-01,12.97982373406146,False
18542,CAT,CATERPILLAR INC,LONG,56,0.0017892689946428563,0.10019906369999995,0.5,14.725651036441828,2.709285714285714,2012-02-01,2023-12-01,12.016365322156114,True
37284,TSO,TESORO,LONG,5,0.044983446419999996,0.22491723209999998,0.8,11.628905306986194,1.246,2012-02-01,2018-07-01,10.382905306986194,True
86868,GS,GOLDMAN SACHS,LONG,18,-0.012199345683333331,-0.21958822229999997,0.3333333333333333,19.38093067542465,6.512222222222222,2022-03-01,2023-12-01,12.868708453202428,True
86868,GS,GOLDMAN SACHS,SHORT,8,-0.0005641286124999992,-0.0045130288999999935,0.375,-14.0093311079325,3.7474999999999996,2012-02-01,2012-12-01,17.7568311079325,False
89611,ACTG,ACACIA RESEARCH,SHORT,3,0.07003682,0.21011046,1.0,-28.525279969168654,0.7799999999999999,2012-02-01,2012-05-01,29.305279969168655,False
91141,MDVN,MEDIVATION INC,SHORT,52,-0.03555295188653846,-1.8487534981,0.36538461538461536,-24.784590509723973,0.15096153846153848,2012-02-01,2016-05-01,24.93555204818551,False
89971,TPX,TEMPUR-PEDIC INT,LONG,3,-0.12086819603333336,-0.36260458810000007,0.3333333333333333,15.43571141644667,0.13916666666666666,2012-03-01,2013-05-01,15.296544749780004,True
93373,EXPR,EXPRESS INC,LONG,3,-0.0739097118,-0.2217291354,0.3333333333333333,13.551935247408101,9.4,2012-03-01,2012-05-01,4.151935247408101,True
